industry,sector,CIN
12,8,L92199MH1995PLC084610
16,315,L51900MH1985PLC036896
13,444,L74899DL1988PLC031191
1,360,L01119DL1990PLC040979
2,237,U18101MH1984PLC034857
16,315,L26942TG1991PLC013564
8,49,L15549DL1909PLC005478
13,369,U31300WB1952GOI020560
16,315,L51909DL1984PLC018938
2,237,L67120DL1946PLC000997
13,37,L29120MH1964PLC012955
6,216,L45200MH1926PLC001228
13,393,L27201WB1967GOI028825
5,198,L23207PN1993PLC071898
13,379,L74210MH1974PLC017644
13,393,L27106MP2001PLC014852
13,37,L74899DL1962PLC003634
13,183,L25206AP1983PLC004037
1,326,L15139GA1984PLC000601
16,519,L24121DL1946PLC000919
13,37,L29300MH1982PLC028498 
16,315,L45200MH1934PLC002346
16,176,L21090BR1918PLC000013
13,364,L34103WB1942PLC018967
5,198,L11100GJ1996PLC029880
13,183,L99999MH1960GOI011895
5,198,L23201MH1952GOI008858
13,312,L33201TZ1960GOI000379
13,393,L27109DL1958PLC003006
13,393,U99999MH1968PLC014129
13,61,L15140MH1933PLC002030
13,506,L27107PB1954PLC002162
13,604,L27106WB1959PLC024177
13,393,L27204RJ1966PLC001208
16,315,L65993WB1981PLC033413
16,315,L17125WB1983PLC036209
13,508,L26109WB1946PLC013294
16,315,L51226WB1954PLC022034
13,393,L27120WB1947PLC015767
13,506,L31300DL1959PLC003141
16,315,L24240GJ1994PLC021719
16,438,L50101CH1989PLC009500
13,393,L27101CT1984PLC005837
10,30,L51900MH1983PLC029596
13,393,L74899HR1990PLC030937
21,384,L17112HR1992PLC031621
12,8,L70100MH1988PLC049929
13,506,L29300GJ1984PLC007470
13,390,U32109DL2003PTC120785
10,30,U24239MP1988PLC004749
13,37,L29130RJ1986PLC004536
16,315,L28992MH1991PLC168235
9,236,U99999MH1992PLC067131
21,384,L17100MH1994PLC076502
13,230,L26914DL1987PLC028418
13,444,L00000HP1994PLC014770
13,37,L28939KA1995PLC016888
16,315,U25203MH2013PLC244911
1,168,L29230KA1953PLC000748
5,71,L40103DL2004PLC203950
13,379,L29299PN1984PLC017951
2,237,L17119WB1946PLC013655
1,360,L01132WB1922PLC004443
17,527,L51909WB1983PLC036352
11,202,L55101MH1981PLC024097
8,186,L55101MH1991PLC063265
13,508,U32101MP1992PLC011567
13,506,L32101MP1989PLC011551
27,210,L70100MH1996PLC101379
2,237,L70100MH1977PLC019916
12,8,L72200PN1989PLC014448
11,202,L74899DL1989PLC038622
13,393,L24111WB1985PLC038480
16,315,L51909WB1890PLC000625
21,384,L18101HR1981PLC012274
1,360,U24119DL2002PLC114026
1,360,L01300RJ1995PLC009541
11,36,L55100MH1989PLC053417
13,230,L51433WB1960PLC024539
4,476,L22121DL2002PLC117874
6,216,L45200MH1989PLC050688
13,94,L21011MH1950FLC145537
3,620,U74140TG2005PTC047222
2,237,L99999MH1986PLC041277
16,315,L25209TN1983PLC010438
13,581,L25191GA1988PLC000848
12,8,L29309TG1983PLC003912
21,384,L17120MH1989PLC050330
12,8,L72200TN2001PLC047456
1,452,L30006MH1987PLC045529
1,225,U23200MH2004PTC049574
2,237,L65993KA1971PLC002106
16,519,L65110KA1995PLC017907
12,8,L72200GJ1993PLC020593
2,237,L65190GJ1994PLC021012
2,237,U99999MH1955PLC009456
2,237,
16,315,
2,237,
16,315,
10,30,L24232GJ1994PLC021023
2,80,L74999DL1991PLC042749
12,8,L72200AP1994PLC016969
13,393,L28122MH2011PLC214373
2,237,L65190MH2004GOI148838
2,237,
20,586,L32100GJ1996PLC030976
21,546,L17226DL1991PLC128367
11,202,U45201UP1985PLC024607
16,315,L26109GJ1994PLC023061
16,315,U65110TN2014PLC097792
2,237,L65191TN1997PLC037415
12,8,L51900MH1981PLC025354
2,237,L74899DL1994PLC061053
13,379,L33112TN1995PLC030922
8,49,L01409WB1982PLC034590
7,485,L51109WB1974PLC029637
2,237,L74899DL1993PLC053677
13,390,L27202OR1989PLC002971
2,237,L65910DL1992PLC049014
17,527,U51909DL1986PLC025457
2,237,L65921MP1986PLC003237
13,183,L51496GA1988PLC000915
13,506,L29142TN1992PLC021997
13,393,U51909WB1980PLC032950
16,519,L74999MH1995PLC093797
16,315,
2,237,L01110MH1994PLC082421
16,315,L17100MH1991PLC059848
12,8,L72200WB2000PLC111253
6,216,L45201AP1988PLC008624
2,237,L65999MH1986PLC147981
6,216,L45203MH2000PLC129790
2,237,L74140MH1991PLC063709
2,237,L65990MH1982PLC028169
13,506,L31300DN1961PLC000232
13,393,L27101WB1995PLC071996
18,86,L74999WB1985PLC039281
14,389,L64200MH1993PLC072379
15,314,L14101RJ1994PLC008930
16,519,L67120AP1994PLC017583
16,315,L17200MH1994PLC076018
16,519,L45400GJ1994PLC021722
13,506,L32101AP1990PLC011311
13,379,L74210TG1970PLC001319 
13,379,U17119GJ1987PLC009506
2,237,L65922TN1991PLC020219
5,71,U24231TN1982PLC009345
17,527,U63012MH1980PLC022696
13,581,L74899DL1978PLC009038
8,49,L15520MH1982PLC028415
8,49,L74999MH1985PLC037618
16,315,L32100MH1986PLC039004
21,50,L18209TN1994PLC028144
2,237,L65191TN1989PLC017883
16,519,L65923MH1995PLC161968
15,261,L23101AS1961PLC001173
2,237,L65191TN1985PLC012362
12,8,U99999MH1968PLC014091
16,519,L65110WB1984PLC050214
2,237,U65923DL1994PLC060827
13,183,L99999GJ1973PLC002260
13,183,L24111UR1983PLC009097
2,237,L65910MH1990PLC059499
6,216,L45201GJ1995PLC024895
20,542,L74899DL1993PLC054154
2,237,L74899DL1984PLC019218
16,438,L65991TN1954PLC000958
13,506,L31901TN1984PLC011021
5,71,L40105WB1919PLC003263
13,37,L27209TN1955PLC000963
13,581,L25199TG1981PLC003254
13,393,L29100MH1987PLC043186
1,467,L15426KA1933PLC001419
11,202,L74899DL1965GOI004363
16,315,
16,519,L67120DL2000PLC103183
2,237,L65922DL2005PLC136029
27,210,L45101DL2006PLC148314
2,237,L74999DL1995PLC069631
17,527,L51101DL2007PLC166209
2,237,L51909PN1983PLC129492
4,476,U72200PN1988PLC015974
21,384,L24301PB1986PLC006715
2,237,
13,393,L13209MH1960PLC011794
16,315,L65993WB1982PLC034606
13,379,L29261PN1955PLC009579
13,183,U99999MH1954PLC009416
1,360,L15140MH1956PLC009720
16,315,L26109WB1997PLC083183
13,390,L51500MH1926PLC001255
4,272,L70100MH1982PLC027198
17,527,L28920MH1956PLC009882
13,393,L27101OR1961PLC000428
5,198,L23201MH1959GOI011388
2,237,
21,384,L17119GJ1987PLC009877
2,237,U65910DL1986PLC026363
11,202,U99999MH1972PLC016047
1,467,L15424PB1990PLC010903
13,183,L24100HR1933PLC000102
21,546,L18101TN2009PLC073017
13,312,L74993UP1990PLC015721
7,561,L20101WB1919PLC003557
13,506,L99999MH1995PLC086511
2,237,L99500MH1931PLC001493
13,393,U28129MH1986PLC039591
2,237,L67120KL1994PLC008265
13,393,L74999DL1979PLC009937
16,315,L27201WB1961PLC025269
13,183,L99999MH1992PLC070022
2,237,L65191TN1990PLC019060
1,452,L15130MH1991PLC064216
17,527,L65920MH1994PLC081607
13,183,L24100MH1980PLC023177
1,360,L01111HR1994PLC032839
17,527,L17111HR1995PLC032541
21,384,L72200PN1988PLC068972
2,237,L65910GJ1993PLC020651
13,183,L24100MH1990PLC057190
1,467,L74900DL1981PLC011425
12,8,L74140MH1982PLC026882
21,384,L17124MH1986PLC166615
13,506,L29113TN1992PLC022011
16,519,L67120MP1995PLC008959
13,183,L24110HR1995PLC032822
27,210,L45201TG1995PLC019849
12,8,L51900MH1992PLC068670
10,30,L85190MH1947PLC005913
16,315,L51909WB1983PLC036102
1,360,L01110MH1992PTC069330
7,485,L17111TN1993PLC025393
16,315,L17119GJ1985PLC007814
13,183,L31300MH1964PLC013088
13,583,L31909TN1972PLC006196
13,393,L99999MH1960PLC011854
13,506,L18101DL2005PLC134879
21,546,L72200AP1984PLC004380
5,71,L40108TN1995PLC032311
13,183,L74140MP1984PLC002592
5,198,L23201DL1998PLC097614
10,179,L24232DL1988PLC030958
1,360,L24231PN1992PLC065801
13,393,L27101TZ1990PLC002849
17,527,L67120MH1980PLC023332
10,30,L24232CH1995PLC015553
10,30,L24230CH1986PLC006897
17,527,L74899DL1972PLC034022
13,183,L24110GJ1979PLC003549
13,379,L74210MH1985PLC077609
16,315,L27100MH1988PLC194523
21,384,L17121KA1999PLC025320
2,237,L65191TN1992PLC022317
12,8,L72200TG1996PLC023987
2,237,L65191PN1994PLC076333
13,379,L35204WB1987PLC031664
2,237,L65990MH1913PLC000374
16,315,L67120WB1963PLC025950
2,237,L65990MH1933PLC001998
17,527,L51900MH1984PLC033082
12,8,L72200DL1999PLC171077
12,8,L74899DL1995PLC068021
12,8,L36999TN1988PLC015475
13,454,L22219DL1955PLC211606
12,22,U65910UP1994PLC017049
12,22,L99999MH1958PLC011001
12,8,L85110KA1981PLC013115
13,639,L74120MH1994PLC079971
13,444,L25200MH1989PLC054503
12,8,L52392MP1994PLC008097
12,8,L72200TG2000PLC033629
2,237,L85110KA1930PLC000124
13,505,L05190KA1921PLC036321
13,390,L14100MH1992PLC067738
16,176,L99999MH1978PLC020739
13,61,L99999TG1994PLC018364 
2,237,L67120MH2008PLC178923
12,8,L74999TN1992PLC023734
13,444,L74999HR1989PLC032412
13,393,L29309PN1991PLC063045
2,237,L67190PN1985PLC142555
12,8,L52325PN1985PLC036527
14,389,L92199GJ1999PLC044045
13,37,U31901HP2009PLC031083
1,18,L65991DL1996PLC083909
13,183,L34102UP1988PLC010141
16,519,L74140GJ1990PLC014078
2,237,L74899DL1994PLC057410
16,519,U74899DL1990PLC040042
13,379,L29199GJ1981PLC028741
21,546,L18109MH2007PLC172888
13,506,L33130GJ1987PLC009305
13,506,L29130GJ1992PLC018684
12,8,L74899DL1985PLC020286
21,384,L99999MH1988PLC047203
2,237,L74899DL1993PLC051981
2,237,L65191TN1983PLC010275
2,237,L74140DL1992PLC047849
12,8,L72300TN1993PLC024583
1,225,L15400GJ1992PLC018426
1,470,L51909KL1990PLC005718
13,506,L31909HR1995PLC032816
13,444,L25209TG1994PLC016939 
16,315,U72900TN2011PLC080183
2,80,L67190MH2011PLC214318
2,237,L27200MH1982PLC028715
13,639,L72200MH1995PLC176087
12,8,L30007TG1990PLC011510
2,237,L65999WB1992PLC055265
18,622,L15142WB1984PLC037472
2,237,L65910GJ1994PLC023393
2,237,L67120DL1984PLC018974
16,519,L65999DL1979PLC009470
17,527,L74999DL1990PLC041970
21,546,U74899DL1973PLC007001
16,519,L74910GJ1992PLC016866
22,197,U62100DL2004PLC129768
12,8,L72300TN1990PLC019931
7,486,L18101RJ1983PLC002839
5,198,L23209DL1991PLC219214
13,379,L28131WB1936PLC008588
2,237,L45309KA1983PLC038816
6,612,L21300WB1973PLC028854
2,237,L74899DL1994PLC062946
13,639,L72300DL1977PLC008782
9,236,L30977GJ1989PLC030977
21,384,L99999MH1989PLC053349
2,237,L65910GJ1990PLC014436
13,454,L21010AP1964PLC001008
13,505,L72100DL1980PLC010678
16,315,L52110DL1985PLC019801
17,527,L72200TG1991PLC035973
22,387,L63040DL1981PLC011941
12,8,L85110KA1989PLC010456
12,8,L72900DL1995PLC067808
12,8,L24133MH1996PLC197857
2,237,L65990MH1995PLC089838
13,393,L27100GJ1975PLC002692 
16,519,L74899DL1971PLC011395
10,89,L51102TN1992PLC022948
13,379,L65921UP1987PLC008764
13,183,L24116PB1986PLC007030
12,8,L51900MH1985PLC035474
13,379,L74999MH1964PLC014258
13,37,L28920TN1991PLC020232
10,30,L24239MH1949PLC007837
1,360,L17110GJ1992PLC018617
12,8,L31909KA1985PLC006990
6,216,L65910MH1998PLC115967
16,315,L70109DL1985PLC190247
14,380,L92412MH1992PLC067841
1,360,U01132WB1994PLC063521
2,237,L74899DL1988PLC076648
17,527,L51909WB1943PLC011567
13,312,L23423HR1933PLC000097
6,216,L45300GJ1995PLC027912
13,183,L24110GJ1993PLC020737
10,30,L24231GJ1992PLC017054
10,167,U85100MH1989PLC054591
16,519,L51100MH1983PLC030782
2,237,L67120TN1993PLC024144
13,393,L27109PN1999PLC016417
13,393,L27101WB1985PLC039547
13,393,L28991MH1966PLC021740
13,37,L33301HR1976PLC008316
10,30,L51900MH1986PLC040232
7,561,L16005WB1910PLC001985
6,216,L61000MH1978PLC020435
12,28,L32202KA1950GOI000640
13,379,L28939MP1989PLC005037
13,444,L24110GJ1982PLC005057
13,183,L74999MH1929PLC001503
27,210,L70100TG1996PLC024459
6,216,L45201AP1987PLC007959
13,37,L27209TN1991PLC021330
12,8,L72200KA1995PLC018734
16,315,L74210MH1999PLC122886
16,315,L74210WB1980PLC032979
21,384,L17122WB1994PLC065015
16,315,L65999WB1993PLC058703
16,519,L65993WB1982PLC035211
16,315,L51909WB1981PLC033866
10,30,L24232AS1987PLC002803
13,506,L31501HR1993PLC033993
2,237,L74999DL1982PLC014411
7,486,L15520PB1944PLC001970
1,452,L15311HR1995PLC032797
21,384,L17124RJ1997PLC013498
4,476,L22219UP1975PLC004147
13,183,L22130GJ1990PLC014567
22,197,L63040HP1994PLC019011
2,237,L65929DL1991PLC043182
10,30,L74899DL1978PLC009181
13,393,L27102WB1999PLC089755
16,315,L74899DL1994PLC060543
2,237,L72900DL1978PLC008832
13,444,L17120MH1985PLC036500
13,508,L26101HP1981PLC004430
21,384,L17112HR1992PLC031700
1,452,L74899DL1986PLC141622
6,216,L45201GJ1985PLC008338
21,384,L17120MH1986PLC040093
16,315,L26109RJ1972PLC027970
27,210,L00019KA1994PLC016202
13,444,L29120MH1986PLC042028
16,315,
9,236,L14101RJ1981PLC002419
14,354,L92199DL1991PLC042611
16,315,L51909WB1984PLC038212
13,390,L40300WB1991PLC053444
16,315,L74999MH1947PLC005695
7,485,L28991MH1965PLC013188
13,390,L14106UP1995PLC019017
5,71,L40101HP1994PLC015483
17,527,U65100WB2005PLC101510
2,237,L65923WB1972PLC028322
16,315,L29120GJ1992PLC017722
13,312,L21012UR1986PLC008002
11,202,L55101CH1980PLC004249
1,360,U15491AS2009PLC009345
13,37,L35911HR1965PLC004485
1,360,L17111PN1907PLC000258
21,384,L17120MH1993PLC070408
2,237,L51909WB1981PLC033762
16,211,L51909WB1947PLC014515
21,384,L17110GJ1985PLC013254
21,384,L24302HR1985PLC022758
21,546,L17110MH1988PLC048451
13,444,L74899DL1987PLC027007
21,384,L17111TZ1937PLC000073
13,37,L29130DL1987PLC027342
16,519,L29224GJ1986PLC009151
6,216,L45400AP1987PLC007079
1,360,L15491WB1945PLC012771
13,639,L52110DL1986PLC025118
2,237,L66000MH1943PLC003899
16,315,L51226WB1983PLC036407
1,225,L24100MH1992PLC066691
2,237,L51900MH1985PLC035188
13,454,L21010GJ1960PLC000969
2,237,L65993GJ1994PLC022313
16,315,L51109WB1983PLC035795
1,360,L01119TG1995PLC020286
13,393,L28920MH1972PLC016154
21,384,L17110GJ1979PLC003355
2,237,L29309MH1994PTC179309
21,546,L17119GJ1988PLC010430
21,384,L99999GJ1985PLC011553
21,384,L99999UP1961PLC001187
6,216,L45203UP2007PLC033119
21,384,L18101DL1984PLC019725
13,183,L24119OR1962PLC007123
16,315,L45202WB1992PLC054157
13,183,L24114MH1985PLC035564 
10,30,L24390MH1976PLC019380
1,360,L99999DN1982PLC000128
13,37,L74899DL1996PLC083073
13,183,L70102KA1979PLC003590
13,444,L21012TG1984PLC005204
13,506,L32109PB1976PLC003680
21,384,L17117PB1946PLC004565
13,183,L24100MH1973PLC016908
16,315,L65999DL1984PLC018035
16,315,L51109WB1982PLC035005
13,393,L28900MH1984PLC032859
12,8,L72200TG1999PLC031016
10,30,L24230MH1985PLC036541
13,507,L51597WB1922PLC004603
13,379,L51909WB1932PLC007491
22,197,L99999MH1992PLC066213
16,315,U45400MH2001PLC133483
12,8,L72100MH1983PLC127133
1,467,L15421TN1936PLC011632
13,183,L24232MH1988PTC049457
16,315,L15141WB1983PLC035931
13,393,L27202GJ1962PLC040548
2,237,L65910GJ1993PLC020371
16,315,L24230HP2004PLC027558
6,216,U45200DL2008PLC177821
17,527,L65990MH1990PLC056475
16,519,L74899DL1994PLC059720
21,384,L17115PB1998PLC021084
5,198,L27201MH1983PLC233813
8,186,L18119GJ1984PLC006922
16,315,L74899DL1994PLC059252
16,315,L33209DN2004PLC000198
13,312,L17111UP1974PLC003979
2,237,U65923UP2012PLC051433
13,393,L27104UP1984PLC023979
13,393,U27205HR2013PLC049963
13,393,L26922HR1980PLC010901
13,393,L27105HR1979PLC009913
21,384,L17110GJ1986PLC008942
1,225,U01111GJ2011PLC068414
17,527,L34103WB1981PLC033996
21,384,L17112WB1972PLC028631
2,237,L65921WB1982PLC035092
1,360,L01400WB2000PLC091286
10,30,U25199MH1996PLC100697
13,390,L17229UP1994PLC017199
2,80,L74140DL1990PLC042505
13,390,L74999RJ1938PLC019511
13,390,
13,454,L21010GJ1960PLC018099
10,30,L93090TN1990PLC018889
1,168,L01406UP1969PLC003268
1,467,L25206WB1996PLC079417
13,581,L67120WB1951PLC019430
17,527,L51109WB1934PLC088167
16,315,U52390KA2013PLC071372
2,237,L67120MH1986PLC038784
6,216,L45200GJ1986PLC008717
13,393,L27200BR1994PLC005961
16,315,L67190MH2000PLC033180
13,444,L17119MH1995PLC166035
17,527,L31104HR1989PLC033561
13,393,L27101PB1990PLC009990
13,37,L42274DL1997PLC270939
13,183,L28990AP1978PLC002260
6,216,L45203MH1978PLC020245
13,379,L15549DL1962PLC003726
16,519,L67120MH1995PLC086659
12,8,L72300UP2011PLC044942
1,360,L01130GJ1990PLC014435
13,444,L25209GJ1981PLC004932
14,445,L99999TG1994PLC018154
13,37,L34103TN1963PLC004987
1,360,L01132WB1900PLC000292
13,379,L28920MH1989PLC051449
13,379,L28100MH1907PLC000252
27,210,L65910MH1983PLC031230
2,237,L67120MH1994PLC204636
13,639,L28999MH1982PLC027396
1,225,L15142PY1993PLC000911
13,183,L24119UP1964PLC003004
16,315,L65999WB1993PLC058107
6,216,L70102MH1964PLC013044
2,237,L65993DL1989PLC038194
13,506,L31100GJ1966PLC001397
16,315,L67120WB1981PLC034027
5,71,L74999MH1994PLC077041
2,237,L67120MH2001PLC217751
13,393,L27106MH1984PLC238266
13,393,L27102MH1994PLC152925
16,315,L27106CH1991PLC011536
1,452,L74899DL1995PLC066426
1,18,L24100UP2007PLC032909
10,30,L24116UP1978PLC004624
2,237,L67120WB1981PLC033505
21,384,U17232UP1931PLC000422
18,86,L51109WB1985PLC038919
16,438,L35999HR1998PLC033943
13,444,L36991TN1990PLC019944
2,237,L65990MH1984PLC032766
21,384,U18101TZ2011PTC017586
13,183,L85110KA1985PLC006726
16,315,L51909WB1983PLC035924
2,237,L65910MH1984PLC032015
12,19,L22200MH2005PLC152387
16,315,L74140MH1993PLC150054
1,225,L15140UP1989PLC011396
6,216,U45203TG1995PLC019867
13,61,L24129MH2003PLC235007
13,61,L24240MH1992PLC128651
13,506,L36990GJ1943PLC000363
21,384,L72112MP1974PLC001260
13,444,L25200GJ1992PLC017137
13,183,L24229GJ1993PLC020879
6,216,L45200MH1974PLC017494
17,527,L52100DL1986PLC234423
12,8,L72200TG1989PLC010200
13,393,U27201WB2009PLC137697
12,8,L72300TN1997PLC038233
2,237,L65993WB1974PLC157598
16,315,L67120WB1982PLC035410
10,30,L02423MP1989PLC005438
13,379,L28900MH1982PLC028535
16,315,L14101WB1979PLC031873
17,527,L27109WB1983PLC036585
1,225,L23209TG1993PLC014458
18,188,L15543MH1981PLC024282
16,315,L51226WB1990PLC050212
17,527,L51109UP1985PLC007108
2,237,L65921UP1984PLC006829
13,393,L28129MH1962PLC012289
13,444,L22210MH1993PLC074035
2,237,L17110MH1985PLC035204
13,402,L26924UP1985PLC007595
13,390,L26942TG1979PLC002485
17,527,L18100TZ1981PLC013940
6,216,L64120DL1984PLC114336
21,384,L18100AP1992PLC013860
20,542,L74899DL1985PLC022778
6,216,L40100GJ1981PLC004281
17,527,L65910MH1984PLC033930
16,176,L21019GJ1988PLC040325
12,8,L72200KA1993PLC014303
13,604,L28910MH1979PLC020959
2,237,L65993PN2009PLC134196
13,393,L27104MH1973PLC016350
13,390,L26942WB1937PLC009086
21,384,L92199DL2000PLC104779
21,384,L17120MH1987PLC042424
13,444,L18101WB1983PLC036702
17,527,L74899DL1985PLC021242
2,237,L74899DL1984PLC019514
1,360,L15492WB1914PLC002505
27,210,L65990MH1984PLC032655
13,183,L24117TN1981PLC008681
21,384,L51109WB1977PLC000361
11,202,L55101MH1986PLC039307
2,237,U51909DL1981PLC011716
13,393,L27101DL1994PLC134282
2,237,U74140MH1981PLC025299
13,393,L27107BR1995PLC006446
10,30,L24231GJ1988PLC010956
16,315,U74900UP2010PLC041921
27,210,L67020WB1979PLC031867
9,573,L51900MH1983PLC029598
7,485,L29301MH1994PLC078695
16,315,L51909WB1983PLC036174
13,183,L30006TN1992PLC022109
21,384,L51909WB1991PLC053283
1,360,L15491WB1983PLC035793
21,384,L17111TZ1976PLC000762
13,581,L25191RJ1985PLC003492
1,225,L15140GJ1992PLC017024
12,8,L45202WB1995PLC068135
13,393,L27109TN1995PLC067863
21,384,L65110WB1900PLC000461
2,237,L65993WB1980PLC032889
13,183,L24110WB1960PLC024910
13,444,L85110KA1993PLC014461
16,519,L15421WB1916PLC104929
13,312,L25209UP1971PLC003444
13,507,L24202MH1920PLC000825
21,384,L17116PB1994PLC014457
16,519,U51900MH1980PLC023008
16,315,L51503KA1974PLC002524
17,527,L51900MH1985PLC037452
17,527,L17100MH1983PLC031114
10,30,L24230MH1981PLC025002
10,30,L24232PB1988PLC008388
13,505,L85110TN1936PLC071646
2,237,L65910HR1990PLC030948
21,546,L17112KA1977PLC003182
13,379,L85110KA1990PLC011032
5,71,L31101MH2007PLC168823
17,527,L51900MH1977PLC019837
13,444,L24231GJ1992PLC018142
16,519,U65910MH1984PLC034724
21,384,L17119GJ1989PLC012266
13,393,L99999GJ1971PLC002009
17,527,U01403WB2011PLC162131
13,393,L27108GA1994PLC001666
2,237,L65993TN1978PLC012913
2,237,L26101WB2003PLC095604
13,454,L21029PY1991PLC000730
2,237,L65110TN1916PLC001295
1,360,L01122KA1994PLC016834
1,467,L85191UP1972PLC003545
17,527,L51909AS1987PLC002828
12,8,L29110MH1995PLC085738
21,546,L17111TZ1938PLC000079
21,384,L17119PN1980PLC022962
17,527,L51226WB1983PLC035663
6,216,L51216WB1992PLC055629
1,360,L01120AP1986PLC006728
1,225,L23100GJ1990PLC014692
21,384,U17110GJ2005PLC046929
12,28,L85110KA1996PLC019627
16,519,L65910DL1984PLC018922
13,454,L21099MH1991PLC061709
10,167,U85190MH2003PLC139763
13,506,L70102MH1942PLC006482
16,315,L29219GJ1983PLC028990
21,384,L17120MH1985PLC038138
16,519,L51900MH1985PLC035718
21,384,L74899DL1979PLC009471
12,8,L72200DL1994PLC058140
16,315,L25209GJ1988PLC010846
16,315,L15136WB1977PLC030990
16,315,L45201MH1995PLC167630
13,390,L65991TN1941PLC001128
1,467,L15421TN1995PLC033198
16,315,L74899DL1993PLC053544
16,315,L51109WB1982PLC035332
17,527,U74900DL2007PLC168468
21,375,L33302HP1981PLC008123
2,237,L74900MH1993PLC071710
13,183,L24230MH1986PLC040603
6,216,L45200MH2005PLC152061
13,183,U24110MH1977PLC019788
27,210,L45200MH1981PLC025083
12,8,L99999DL1994PLC058040
13,390,L26942TG1982PLC003492
13,506,L74899DL1992PLC051527
16,315,L51109WB1982PLC035536
12,8,L72200TG1993PLC016819
13,138,L30007KA1977PLC031660
2,237,L51100MH1985PLC035148
14,445,L24233GJ1994PLC022845
20,542,L24239MH1982PLC000047
13,444,L36999GJ1991PLC016625
2,237,L65990MH1994PLC078898
1,360,L36910GJ1993PLC019633
13,393,L27109KA1964PLC001546
10,600,L24233KL1992PLC006592
13,581,L25112KL1963PLC002041
13,506,L30007TG1991PLC013211
1,467,L24116MH1933PLC001996
13,183,L23209PN1990PLC054829
18,381,L45203MH2008PLC178061
13,390,L26941KA1993PLC014104
10,167,L85110UP1988PLC010332
13,581,L17119WB1919PLC003429
21,384,L17114WB1999PLC089148
